segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_position_ft,max_position_ft,likely_position_ft
55,946.3193277310925,0.0,18.957983193277414,0.0,27933.71,28021.564786210012,27933.71
55,947.109243697479,0.0,21.327731092436924,0.0,27933.71,28044.901213797046,27933.71
55,947.8991596638656,0.0,23.697478991596768,0.0,27933.71,28070.983103453145,27933.71
55,948.6890756302521,0.0,26.067226890756274,0.0,27933.71,28099.810455178307,27933.71
55,949.4789915966387,0.0,28.43697478991612,0.0,27933.71,28131.38326897253,27933.71
55,950.2689075630252,0.0,30.80672268907563,0.0,27933.71,28165.701544835814,27933.71
55,951.0588235294117,0.0,33.176470588235134,0.0,27933.71,28202.765282768163,27933.71
55,951.8487394957983,0.0,35.54621848739498,0.0,27933.71,28242.574482769578,27933.71
55,952.6386554621848,0.0,37.91596638655449,0.0,27933.71,28285.12914484005,27933.71
55,953.4285714285714,0.0,40.285714285714334,0.0,27933.71,28330.42926897959,27933.71
55,954.218487394958,0.0,42.65546218487385,0.0,27933.71,28378.47485518819,27933.71
55,955.0084033613446,0.0,45.025210084033695,0.0,27933.71,28408.11,27933.71
55,955.7983193277311,0.0,47.3949579831932,0.0,27933.71,28408.11,27933.71
55,956.5882352941177,0.0,49.76470588235304,0.0,27933.71,28408.11,27933.71
55,957.3781512605042,0.0,52.13445378151255,0.0,27933.71,28408.11,27933.71
55,958.1680672268908,0.0,54.5042016806724,0.0,27933.71,28408.11,27933.71
55,958.9579831932773,0.0,56.8739495798319,0.0,27933.71,28408.11,27933.71
55,959.7478991596639,0.0,59.24369747899175,0.0,27933.71,28408.11,27933.71
55,960.5378151260504,0.0,60.0,0.0,27933.71,28408.11,27933.71
55,961.3277310924369,0.0,60.0,0.0,27933.71,28408.11,27933.71
55,962.1176470588235,0.0,60.0,1.10405154947356,27933.71,28408.11,27934.211743910066
55,962.90756302521,0.0,60.0,2.6838834822465643,27933.71,28408.11,27936.40599249519
55,963.6974789915967,0.0,60.0,4.263715415019796,27933.71,28408.11,27940.430549126355
55,964.4873949579832,0.0,60.0,5.8435473477928,27933.71,28408.11,27946.285413803562
55,965.2773109243698,0.0,60.0,7.423379280566031,27933.71,28408.11,27953.97058652681
55,966.0672268907563,0.0,60.0,9.003211213339036,27933.71,28408.11,27963.4860672961
55,966.8571428571429,0.0,60.0,10.583043146112267,27933.71,28408.11,27974.831856111436
55,967.6470588235294,0.0,60.0,12.162875078885273,27933.71,28408.11,27988.00795297281
55,968.436974789916,0.0,60.0,13.742707011658503,27933.71,28408.11,28003.01435788023
55,969.2268907563025,0.0,60.0,15.322538944431507,27933.71,28408.11,28019.85107083369
55,970.0168067226891,0.0,60.0,16.90237087720474,27933.71,28408.11,28038.518091833193
55,970.8067226890756,0.0,60.0,18.482202809977743,27933.71,28408.11,28059.015420878735
