segment,time_s,min_speed_mph,max_speed_mph,likely_speed_mph,min_velocity_ms,max_velocity_ms,likely_velocity_ms,min_position_ft,max_position_ft,likely_position_ft
25,450.3697478991597,60.0,60.0,60.0,26.8224,26.8224,26.8224,11543.192619961004,11543.192619961004,11543.192619961004
25,450.5042016806723,60.0,60.0,60.0,26.8224,26.8224,26.8224,11555.02457962487,11555.02457962487,11555.02457962487
25,450.6386554621849,60.0,60.0,60.0,26.8224,26.8224,26.8224,11566.856539288734,11566.856539288734,11566.856539288734
25,450.7731092436975,60.0,60.0,60.0,26.8224,26.8224,26.8224,11578.688498952599,11578.688498952599,11578.688498952599
25,450.9075630252101,60.0,60.0,60.0,26.8224,26.8224,26.8224,11590.520458616464,11590.520458616464,11590.520458616464
25,451.0420168067227,60.0,60.0,60.0,26.8224,26.8224,26.8224,11602.352418280328,11602.352418280328,11602.352418280328
25,451.1764705882353,59.77503367786474,59.77503367786474,59.77503367786474,26.721831055352652,26.721831055352652,26.721831055352652,11614.16219634045,11614.16219634045,11614.16219634045
25,451.3109243697479,59.02729100460173,59.02729100460173,59.02729100460173,26.387560170697157,26.387560170697157,26.387560170697157,11625.876065620587,11625.876065620587,11625.876065620587
25,451.4453781512605,58.256090521126524,58.256090521126524,58.256090521126524,26.0428027065644,26.0428027065644,26.0428027065644,11637.440167616038,11637.440167616038,11637.440167616038
25,451.5798319327731,57.46143222743912,57.46143222743912,57.46143222743912,25.687558662954384,25.687558662954384,25.687558662954384,11648.8498764624,11648.8498764624,11648.8498764624
25,451.7142857142857,56.643316123539506,56.643316123539506,56.643316123539506,25.3218280398671,25.3218280398671,25.3218280398671,11660.100566295268,11660.100566295268,11660.100566295268
25,451.8487394957983,55.80174220942769,55.80174220942769,55.80174220942769,24.945610837302553,24.945610837302553,24.945610837302553,11671.187611250241,11671.187611250241,11671.187611250241
25,451.98319327731093,54.93671048510365,54.93671048510365,54.93671048510365,24.558907055260736,24.558907055260736,24.558907055260736,11682.106385462912,11682.106385462912,11682.106385462912
25,452.11764705882354,54.04822095056742,54.04822095056742,54.04822095056742,24.16171669374166,24.16171669374166,24.16171669374166,11692.852263068879,11692.852263068879,11692.852263068879
25,452.25210084033614,53.13627360581899,53.13627360581899,53.13627360581899,23.75403975274532,23.75403975274532,23.75403975274532,11703.420618203736,11703.420618203736,11703.420618203736
25,452.38655462184875,52.200868450858344,52.200868450858344,52.200868450858344,23.335876232271715,23.335876232271715,23.335876232271715,11713.806825003081,11713.806825003081,11713.806825003081
25,452.52100840336135,51.242005485685496,51.242005485685496,51.242005485685496,22.907226132320844,22.907226132320844,22.907226132320844,11724.00625760251,11724.00625760251,11724.00625760251
25,452.65546218487395,50.259684710300455,50.259684710300455,50.259684710300455,22.468089452892716,22.468089452892716,22.468089452892716,11734.014290137618,11734.014290137618,11734.014290137618
25,452.78991596638656,49.25390612470319,49.25390612470319,49.25390612470319,22.018466193987315,22.018466193987315,22.018466193987315,11743.826296744004,11743.826296744004,11743.826296744004
25,452.92436974789916,48.22466972889372,48.22466972889372,48.22466972889372,21.558356355604648,21.558356355604648,21.558356355604648,11753.43765155726,11753.43765155726,11753.43765155726
25,453.05882352941177,47.17197552287205,47.17197552287205,47.17197552287205,21.08775993774472,21.08775993774472,21.08775993774472,11762.843728712985,11762.843728712985,11762.843728712985
25,453.1932773109244,46.0958235066382,46.0958235066382,46.0958235066382,20.60667694040754,20.60667694040754,20.60667694040754,11772.039902346774,11772.039902346774,11772.039902346774
25,453.327731092437,44.99621368019211,44.99621368019211,44.99621368019211,20.115107363593083,20.115107363593083,20.115107363593083,11781.021546594224,11781.021546594224,11781.021546594224
25,453.4621848739496,43.87314604353383,43.87314604353383,43.87314604353383,19.613051207301364,19.613051207301364,19.613051207301364,11789.78403559093,11789.78403559093,11789.78403559093
25,453.5966386554622,42.72662059666334,42.72662059666334,42.72662059666334,19.10050847153238,19.10050847153238,19.10050847153238,11798.322743472489,11798.322743472489,11798.322743472489
25,453.7310924369748,41.55663733958065,41.55663733958065,41.55663733958065,18.57747915628613,18.57747915628613,18.57747915628613,11806.633044374496,11806.633044374496,11806.633044374496
25,453.8655462184874,40.363196272285755,40.363196272285755,40.363196272285755,18.043963261562624,18.043963261562624,18.043963261562624,11814.710312432548,11814.710312432548,11814.710312432548
25,454.0,39.14629739477865,39.14629739477865,39.14629739477865,17.499960787361847,17.499960787361847,17.499960787361847,11822.54992178224,11822.54992178224,11822.54992178224
26,454.0,39.14629739477865,39.14629739477865,39.14629739477865,17.499960787361847,17.499960787361847,17.499960787361847,11822.55,11822.55,11822.55
26,454.1344537815126,39.179621000048876,39.179621000048876,39.179621000048876,17.51485777186185,17.51485777186185,17.51485777186185,11830.272909225689,11830.272909225689,11830.272909225689
26,454.2689075630252,39.208929297701054,39.208929297701054,39.208929297701054,17.52795975324428,17.52795975324428,17.52795975324428,11838.001993935954,11838.001993935954,11838.001993935954
26,454.4033613445378,39.23422228773518,39.23422228773518,39.23422228773518,17.539266731509134,17.539266731509134,17.539266731509134,11845.736462314831,11845.736462314831,11845.736462314831
26,454.5378151260504,39.255499970151256,39.255499970151256,39.255499970151256,17.548778706656417,17.548778706656417,17.548778706656417,11853.47552254636,11853.47552254636,11853.47552254636
26,454.672268907563,39.272762344949285,39.272762344949285,39.272762344949285,17.55649567868613,17.55649567868613,17.55649567868613,11861.218382814573,11861.218382814573,11861.218382814573
26,454.8067226890756,39.28600941212926,39.28600941212926,39.28600941212926,17.562417647598263,17.562417647598263,17.562417647598263,11868.964251303512,11868.964251303512,11868.964251303512
26,454.94117647058823,39.29524117169119,39.29524117169119,39.29524117169119,17.56654461339283,17.56654461339283,17.56654461339283,11876.712336197212,11876.712336197212,11876.712336197212
26,455.07563025210084,39.300457623635076,39.300457623635076,39.300457623635076,17.568876576069822,17.568876576069822,17.568876576069822,11884.461845679709,11884.461845679709,11884.461845679709
26,455.21008403361344,39.3016587679609,39.3016587679609,39.3016587679609,17.56941353562924,17.56941353562924,17.56941353562924,11892.211987935041,11892.211987935041,11892.211987935041
26,455.34453781512605,39.29884460466868,39.29884460466868,39.29884460466868,17.568155492071085,17.568155492071085,17.568155492071085,11899.961971147246,11899.961971147246,11899.961971147246
26,455.47899159663865,39.29201513375842,39.29201513375842,39.29201513375842,17.565102445395365,17.565102445395365,17.565102445395365,11907.711003500359,11907.711003500359,11907.711003500359
26,455.61344537815125,39.281170355230095,39.281170355230095,39.281170355230095,17.560254395602062,17.560254395602062,17.560254395602062,11915.458293178419,11915.458293178419,11915.458293178419
26,455.74789915966386,39.266310269083725,39.266310269083725,39.266310269083725,17.553611342691188,17.553611342691188,17.553611342691188,11923.203048365462,11923.203048365462,11923.203048365462
26,455.88235294117646,39.247434875319314,39.247434875319314,39.247434875319314,17.545173286662745,17.545173286662745,17.545173286662745,11930.944477245524,11930.944477245524,11930.944477245524
26,456.01680672268907,39.22454417393684,39.22454417393684,39.22454417393684,17.534940227516724,17.534940227516724,17.534940227516724,11938.681788002645,11938.681788002645,11938.681788002645
26,456.1512605042017,39.19763816493633,39.19763816493633,39.19763816493633,17.522912165253135,17.522912165253135,17.522912165253135,11946.41418882086,11946.41418882086,11946.41418882086
26,456.2857142857143,39.16671684831776,39.16671684831776,39.16671684831776,17.50908909987197,17.50908909987197,17.50908909987197,11954.140887884207,11954.140887884207,11954.140887884207
26,456.4201680672269,39.13178022408115,39.13178022408115,39.13178022408115,17.493471031373236,17.493471031373236,17.493471031373236,11961.861093376723,11961.861093376723,11961.861093376723
26,456.5546218487395,39.092828292226486,39.092828292226486,39.092828292226486,17.47605795975693,17.47605795975693,17.47605795975693,11969.574013482445,11969.574013482445,11969.574013482445
26,456.6890756302521,39.04986105275377,39.04986105275377,39.04986105275377,17.456849885023043,17.456849885023043,17.456849885023043,11977.27885638541,11977.27885638541,11977.27885638541
